Time series ID,1,2,3,4
Type,Demand,Demand,Demand,Demand
Stream / component,Heat,Elec,Heat,Elec
Node ID,1,1,2,2
Units,kWh,kWh,kWh,kWh
Source,,,,
,,,,
,,,,
,,,,
Comments,,,,
04.01.2016 04:00,1.877673612,0.143982792,1.920423595,0.129386835
04.01.2016 05:00,2.499743432,0.146964453,1.854317085,0.15348805
04.01.2016 06:00,3.599393136,0.167415976,3.992581397,0.100447629
04.01.2016 07:00,4.346116561,0.217597667,4.699321798,0.229182904
04.01.2016 08:00,4.429071727,0.285627823,5.029518949,0.378292329
04.01.2016 09:00,4.11806728,0.348205951,4.653508141,0.353812762
04.01.2016 10:00,3.831742743,0.388609283,3.387236401,0.445157891
04.01.2016 11:00,3.63615153,0.409002375,2.958882247,0.440531624
04.01.2016 12:00,3.463387077,0.427309202,4.033746682,0.368590718
04.01.2016 13:00,3.421729256,0.425040867,3.546617068,0.472324886
04.01.2016 14:00,3.421236775,0.41658251,3.35031885,0.451208901
04.01.2016 15:00,3.397973382,0.419522838,2.985792915,0.415530655
04.01.2016 16:00,3.40578708,0.504890702,3.618433533,0.475386215
04.01.2016 17:00,3.425699569,0.568211815,2.828482899,0.483563975
04.01.2016 18:00,3.255042123,0.557836047,2.356385661,0.54842957
04.01.2016 19:00,3.164471268,0.532997321,3.31582426,0.537080417
04.01.2016 20:00,2.926836372,0.481341336,1.911405853,0.371283675
04.01.2016 21:00,2.767262293,0.430357917,2.434519952,0.363526765
04.01.2016 22:00,2.39020951,0.365285037,2.653626823,0.339146727
04.01.2016 23:00,1.886832748,0.256596365,2.257949426,0.244663052
05.01.2016 00:00,1.417919519,0.181396894,0.475665733,0.220367831
05.01.2016 01:00,1.387319679,0.155689385,0.115714546,0.249176105
05.01.2016 02:00,1.426022612,0.139466601,1.322054329,0.097089328
05.01.2016 03:00,1.543024988,0.137738484,0.558078518,0.118455881
05.01.2016 04:00,1.672501862,0.140966126,1.111373623,0.112168928
05.01.2016 05:00,2.016568556,0.171690637,1.274556414,0
05.01.2016 06:00,2.38545732,0.241131105,2.637307277,0.240116277
05.01.2016 07:00,3.035136553,0.311302518,3.643337164,0.254440854
05.01.2016 08:00,3.487310496,0.372579647,3.490715182,0.423221356
05.01.2016 09:00,3.599961774,0.389388067,4.399633974,0.29048748
05.01.2016 10:00,3.272944071,0.386552705,4.192156946,0.326810201
05.01.2016 11:00,2.962670729,0.388990479,3.137930607,0.29907701
05.01.2016 12:00,2.728386737,0.359474104,2.692088627,0.297909843
05.01.2016 13:00,2.581261772,0.337678061,3.047890423,0.358860456
05.01.2016 14:00,2.52144307,0.32983567,2.429610295,0.202362491
05.01.2016 15:00,2.598239682,0.37267148,1.052463448,0.332560579
05.01.2016 16:00,2.840210444,0.496057725,2.6860596,0.532540862
05.01.2016 17:00,2.978770297,0.567240862,3.109836397,0.504111889
05.01.2016 18:00,2.947094106,0.551197057,2.778118601,0.496439402
05.01.2016 19:00,2.897856135,0.503746999,2.926451291,0.489880531
05.01.2016 20:00,2.727716557,0.457186202,2.651959456,0.477794798
05.01.2016 21:00,2.61243025,0.421366289,3.053777761,0.441012047
05.01.2016 22:00,2.355461658,0.356487303,1.668819736,0.380422244
05.01.2016 23:00,1.938050798,0.273986977,1.813374687,0.412620856
06.01.2016 00:00,1.452941536,0.193363544,1.157269974,0.227685669
06.01.2016 01:00,1.422656478,0.161205365,1.60985236,0.176677357
06.01.2016 02:00,1.470056529,0.140253795,1.748407425,0.172198872
06.01.2016 03:00,1.518040449,0.137273714,1.589846789,0.135834214
06.01.2016 04:00,1.60012235,0.145341424,1.665024622,0.176916061
06.01.2016 05:00,1.947722723,0.172475816,1.96343591,0.144177118
06.01.2016 06:00,2.326755586,0.233402993,2.478054626,0.274932898
06.01.2016 07:00,2.940722312,0.310989292,2.610908433,0.339459097
06.01.2016 08:00,3.413204761,0.341646303,3.447185492,0.331312361
06.01.2016 09:00,3.486848478,0.337555065,3.441127134,0.246705753
06.01.2016 10:00,3.228559833,0.335023576,2.383180364,0.235023832
06.01.2016 11:00,2.944372766,0.35584627,2.738218745,0.267610253
06.01.2016 12:00,2.717415067,0.336349007,3.519377261,0.325090788
06.01.2016 13:00,2.511664525,0.329705479,3.045768166,0.272094269
06.01.2016 14:00,2.460751102,0.314639763,2.501919124,0.284715053
06.01.2016 15:00,2.519752387,0.351829258,2.504488176,0.399548174
06.01.2016 16:00,2.70481364,0.476343231,2.927969518,0.461901654
06.01.2016 17:00,2.864783735,0.556497339,2.651536606,0.619564794
06.01.2016 18:00,2.861590222,0.546498773,2.692025571,0.464588906
06.01.2016 19:00,2.787525104,0.505439561,2.489999867,0.542251397
06.01.2016 20:00,2.676026334,0.458810737,2.545216255,0.460392592
06.01.2016 21:00,2.523961325,0.419376429,2.202492029,0.436126508
06.01.2016 22:00,2.167958307,0.372433365,1.900042955,0.299547084
06.01.2016 23:00,1.710011671,0.283377848,2.065285339,0.273229669
07.01.2016 00:00,1.35198288,0.203870058,2.233623143,0.229821503
07.01.2016 01:00,1.432181167,0.165212803,1.652747187,0.192203381
07.01.2016 02:00,1.53358661,0.14680872,1.72604082,0.174142077
07.01.2016 03:00,1.679396599,0.139377402,1.496713795,0.03213369
07.01.2016 04:00,1.849490484,0.154090272,1.764971642,0.108430811
07.01.2016 05:00,2.400967941,0.178201659,3.394264803,0.273542046
07.01.2016 06:00,3.480766081,0.236321153,3.65779213,0.272502591
07.01.2016 07:00,4.16825975,0.320813012,4.352647595,0.355574206
07.01.2016 08:00,4.213745724,0.346599666,4.060077542,0.306968907
07.01.2016 09:00,3.887900837,0.363939626,3.713036559,0.296923208
07.01.2016 10:00,3.524185665,0.353649273,3.111143595,0.377400836
07.01.2016 11:00,3.192613779,0.360125081,4.377136786,0.397541776
07.01.2016 12:00,3.053378667,0.356508499,3.233318425,0.417169973
07.01.2016 13:00,2.930045116,0.34533347,3.06002266,0.372385778
07.01.2016 14:00,2.861574991,0.338373665,2.682139527,0.329324786
07.01.2016 15:00,2.996286382,0.3815564,2.05719378,0.519210415
07.01.2016 16:00,3.088984554,0.492615907,3.292404143,0.484607756
07.01.2016 17:00,3.225280009,0.559611239,2.650209023,0.52217233
07.01.2016 18:00,3.112369798,0.555822399,3.092254906,0.488234685
07.01.2016 19:00,3.023159612,0.507960683,3.508320967,0.478787056
07.01.2016 20:00,2.819942555,0.460510771,3.090918008,0.532409555
07.01.2016 21:00,2.591258634,0.426270442,1.899592475,0.479148437
07.01.2016 22:00,2.174710885,0.372093097,1.635603822,0.386135205
07.01.2016 23:00,1.6327175,0.28213797,2.590361827,0.304932255
08.01.2016 00:00,1.274048992,0.196519055,1.651279948,0.291877474
08.01.2016 01:00,1.352028574,0.167027979,1.616312235,0.149221169
08.01.2016 02:00,1.430754494,0.148481776,1.674704212,0.13925688
08.01.2016 03:00,1.600548828,0.142535309,1.021661163,0.14955877
08.01.2016 04:00,1.837792785,0.150975248,1.741318603,0.12587444
08.01.2016 05:00,2.372541111,0.178209155,2.011745571,0.22855964
08.01.2016 06:00,3.616127344,0.236073383,4.231404017,0.247815758
08.01.2016 07:00,4.347624467,0.317591424,4.422403632,0.202420758
08.01.2016 08:00,4.326564548,0.356403446,4.192994071,0.349747669
08.01.2016 09:00,4.050967979,0.360951031,4.105980861,0.364568562
08.01.2016 10:00,3.732124448,0.360562496,4.680454882,0.326031322
08.01.2016 11:00,3.427461332,0.371706049,3.710232596,0.448156246
08.01.2016 12:00,3.279087393,0.370784301,3.028147626,0.355667536
08.01.2016 13:00,3.135232097,0.356832769,2.761173418,0.409428318
08.01.2016 14:00,3.076225736,0.354896993,2.550026447,0.310831868
08.01.2016 15:00,3.221528013,0.382974515,3.005417968,0.399602995
08.01.2016 16:00,3.340901406,0.489730682,3.857111876,0.550430694
08.01.2016 17:00,3.461239453,0.543983786,3.981430552,0.520945929
08.01.2016 18:00,3.300954576,0.532370005,3.665942801,0.521177267
08.01.2016 19:00,3.208307176,0.498443945,3.382257112,0.509872387
08.01.2016 20:00,3.010426179,0.455865384,2.394787426,0.392885207
08.01.2016 21:00,2.750858098,0.431107309,3.38094682,0.431514317
08.01.2016 22:00,2.280091718,0.377840906,2.374922899,0.32900416
08.01.2016 23:00,1.717810137,0.30011196,1.777085043,0.309794689
09.01.2016 00:00,1.352521055,0.211581373,1.659811194,0.115111878
09.01.2016 01:00,1.405252089,0.170069471,1.558305461,0.163172588
09.01.2016 02:00,1.511313257,0.150480404,1.671438442,0.050700761
09.01.2016 03:00,1.680523721,0.145412675,1.114394688,0.153683176
09.01.2016 04:00,1.950499911,0.147164402,2.062964622,0.068903195
09.01.2016 05:00,2.505125186,0.175415241,2.330267707,0.25431981
09.01.2016 06:00,3.55664881,0.234362288,3.905253493,0.246078657
09.01.2016 07:00,4.292451336,0.313698237,4.686920898,0.290415247
09.01.2016 08:00,4.313973274,0.351117043,4.697872925,0.336077495
09.01.2016 09:00,4.008497817,0.356422361,4.25370199,0.344485659
09.01.2016 10:00,3.711430082,0.35038659,4.201537458,0.369550336
09.01.2016 11:00,3.521215546,0.355386356,3.669559888,0.420250775
09.01.2016 12:00,3.407528534,0.335148969,3.377900367,0.256757592
09.01.2016 13:00,3.320709675,0.332850207,3.831774314,0.353878436
09.01.2016 14:00,3.312611658,0.326164495,3.499450429,0.349634305
09.01.2016 15:00,3.398775568,0.362251017,3.021155822,0.303338168
09.01.2016 16:00,3.451988929,0.472904817,3.703392951,0.435094651
09.01.2016 17:00,3.430446682,0.547681222,3.224246806,0.603346083
09.01.2016 18:00,3.250168082,0.52586458,2.769940576,0.594261737
09.01.2016 19:00,3.19072001,0.502316619,3.251404368,0.473529103
09.01.2016 20:00,2.934863309,0.457383777,2.188105488,0.506582013
09.01.2016 21:00,2.712525795,0.426794909,2.07653399,0.324549023
09.01.2016 22:00,2.223766079,0.377069543,3.320059341,0.390756672
09.01.2016 23:00,1.665094335,0.296828267,1.521892655,0.277431881
10.01.2016 00:00,1.30154163,0.21888584,1.833917011,0.15215587
10.01.2016 01:00,1.374799485,0.170837257,1.559544454,0.122888911
10.01.2016 02:00,1.448448279,0.153865209,1.61442134,0.0949767
10.01.2016 03:00,1.591709551,0.144318436,1.674210513,0.215043926
10.01.2016 04:00,1.8279787,0.145340671,2.025545518,0.154950344
10.01.2016 05:00,2.384639902,0.161223505,2.405173239,0.260672502
10.01.2016 06:00,3.635933214,0.191095221,4.140699533,0.18868433
10.01.2016 07:00,4.372355149,0.27582138,4.123243669,0.378693862
10.01.2016 08:00,4.328311079,0.369973267,4.060363793,0.305143378
10.01.2016 09:00,4.111929034,0.417745152,3.752711488,0.315911243
10.01.2016 10:00,3.719766723,0.420216404,3.932543795,0.521050542
10.01.2016 11:00,3.512843364,0.435734133,3.539947711,0.439725247
10.01.2016 12:00,3.451130895,0.415567828,3.541633555,0.48335603
10.01.2016 13:00,3.358392106,0.407687178,3.693656559,0.355602006
10.01.2016 14:00,3.371729717,0.374452345,3.495608872,0.416065985
10.01.2016 15:00,3.408005784,0.383537126,3.016832176,0.388420911
10.01.2016 16:00,3.581003785,0.491264836,3.688588202,0.485764999
10.01.2016 17:00,3.559344764,0.584148055,4.169363737,0.673897301
10.01.2016 18:00,3.381234097,0.562087585,3.925992432,0.560908191
10.01.2016 19:00,3.217938484,0.51974692,3.194409329,0.475732307
10.01.2016 20:00,3.023494702,0.4549437,3.230489234,0.447372429
10.01.2016 21:00,2.78717986,0.421645719,2.552829688,0.398417892
10.01.2016 22:00,2.372256791,0.374808872,2.100078112,0.346896814
10.01.2016 23:00,1.745089536,0.289305833,1.98125053,0.275682935
11.01.2016 00:00,1.327338509,0.217586618,1.371153622,0.289062877
11.01.2016 01:00,1.389919167,0.181750382,1.343557645,0.146324986
11.01.2016 02:00,1.500559903,0.156723897,0.919972333,0.203217378
11.01.2016 03:00,1.64213557,0.148733788,1.348721976,0.102212079
11.01.2016 04:00,1.874556256,0.14591792,2.040900561,0.060373298
11.01.2016 05:00,2.495696963,0.147469676,2.282588395,0.161522587
11.01.2016 06:00,3.387504348,0.169503358,3.68219901,0.174639686
11.01.2016 07:00,4.101231529,0.228787895,3.817005598,0.289737683
11.01.2016 08:00,4.169803197,0.303995638,3.960572677,0.293162677
11.01.2016 09:00,3.862342583,0.349353746,4.429508267,0.401236149
11.01.2016 10:00,3.585583353,0.383804349,3.661077179,0.326950539
11.01.2016 11:00,3.396287776,0.397659869,4.351253221,0.277145031
11.01.2016 12:00,3.238120061,0.403701034,2.925283871,0.415140523
11.01.2016 13:00,3.192552853,0.413517929,3.510253803,0.361160514
11.01.2016 14:00,3.187932668,0.383751568,3.344359434,0.412846307
11.01.2016 15:00,3.170853215,0.386749447,3.234119282,0.312735995
11.01.2016 16:00,3.189029327,0.486833949,2.443913177,0.473189858
11.01.2016 17:00,3.217613548,0.573888639,2.947184953,0.518296483
11.01.2016 18:00,3.059384908,0.567881027,2.154173909,0.566982301
11.01.2016 19:00,2.97478983,0.540647196,3.187939129,0.575078237
11.01.2016 20:00,2.755716908,0.476573868,2.556365738,0.46776385
11.01.2016 21:00,2.598574772,0.426745144,2.086476011,0.477894113
11.01.2016 22:00,2.243627797,0.34865331,2.967897559,0.364487213
11.01.2016 23:00,1.769332814,0.237790949,2.493644325,0.228381046
12.01.2016 00:00,1.330506636,0.168793105,1.615043674,0.131271067
12.01.2016 01:00,1.297424081,0.148123061,0.459768482,0.133280987
12.01.2016 02:00,1.332532409,0.138215443,0.760444399,0.178822375
12.01.2016 03:00,1.440385803,0.136595151,1.440055433,0.118008829
12.01.2016 04:00,1.559815044,0.142833405,2.018552833,0.111645973
12.01.2016 05:00,1.881410377,0.178473455,2.434384659,0.160205653
12.01.2016 06:00,2.411741603,0.25635469,2.224926992,0.30289111
12.01.2016 07:00,3.067274762,0.332816103,3.127138296,0.356516531
12.01.2016 08:00,3.523515484,0.371098546,4.156990073,0.303059632
12.01.2016 09:00,3.637964064,0.373466302,4.229550171,0.362528328
12.01.2016 10:00,3.308397643,0.366162136,2.822928141,0.358233693
12.01.2016 11:00,2.994423077,0.36308003,3.383626982,0.378904658
12.01.2016 12:00,2.757417745,0.33822593,2.46599178,0.282393892
12.01.2016 13:00,2.609439823,0.318298291,2.810495967,0.303651676
12.01.2016 14:00,2.549123563,0.325846603,3.13327657,0.321803332
12.01.2016 15:00,2.6269356,0.369109271,2.46839713,0.440325039
12.01.2016 16:00,2.871475387,0.482269098,3.064854054,0.487130607
12.01.2016 17:00,3.011136977,0.551761138,2.829391695,0.566564462
12.01.2016 18:00,2.97814581,0.551814122,3.650504613,0.547336751
12.01.2016 19:00,2.928461053,0.510571735,2.179710701,0.538954171
12.01.2016 20:00,2.757153735,0.465955575,2.934562124,0.444244688
12.01.2016 21:00,2.641496798,0.420271414,2.500188669,0.410996193
12.01.2016 22:00,2.382050568,0.354417615,2.330050451,0.315898458
12.01.2016 23:00,1.960562776,0.267916964,2.432625939,0.268146343
13.01.2016 00:00,1.469543739,0.191545283,2.154889109,0.182066714
13.01.2016 01:00,1.440091329,0.157940535,0.69705835,0.233734985
13.01.2016 02:00,1.488425572,0.143111157,2.025017263,0.142606416
13.01.2016 03:00,1.53690705,0.14234579,2.725120178,0.132768753
13.01.2016 04:00,1.619506818,0.15442966,1.535839794,0.113042807
13.01.2016 05:00,1.972194472,0.18165992,1.742018876,0.123393165
13.01.2016 06:00,2.509948456,0.256249579,2.348419687,0.258252077
13.01.2016 07:00,3.165928403,0.334728154,3.174949161,0.298099757
13.01.2016 08:00,3.667314931,0.34831061,3.706321878,0.330347351
13.01.2016 09:00,3.744370477,0.338145459,3.820046019,0.365933104
13.01.2016 10:00,3.47225174,0.325795708,3.444020312,0.245263914
13.01.2016 11:00,3.164247874,0.338152138,4.010696389,0.344030407
13.01.2016 12:00,2.921129682,0.324711999,3.462560962,0.289502516
13.01.2016 13:00,2.704549629,0.32095016,2.607777621,0.265526057
13.01.2016 14:00,2.657824836,0.319295128,2.548144051,0.355160724
13.01.2016 15:00,2.724726129,0.351727192,2.880521952,0.343537015
13.01.2016 16:00,2.927024226,0.474861042,2.908938644,0.415024862
13.01.2016 17:00,3.092497925,0.554385785,3.241712755,0.535999589
13.01.2016 18:00,3.083384484,0.552631152,3.597899967,0.635696308
13.01.2016 19:00,3.002790181,0.503447652,3.04185564,0.379845501
13.01.2016 20:00,2.885671032,0.462001867,2.29007776,0.463267071
13.01.2016 21:00,2.724929214,0.418931229,3.146437709,0.438163991
13.01.2016 22:00,2.342591143,0.355440041,1.75674426,0.339535433
13.01.2016 23:00,1.850054045,0.263752577,1.635704119,0.20889423
14.01.2016 00:00,1.460069821,0.190839782,1.692808921,0.1795061
14.01.2016 01:00,1.555824423,0.160755662,0,0.141269604
14.01.2016 02:00,1.664830324,0.144791633,2.478812778,0.136907731
14.01.2016 03:00,1.821231199,0.141943653,2.036576328,0.040537975
14.01.2016 04:00,1.997371941,0.154482338,2.245800308,0.108710969
14.01.2016 05:00,2.591040317,0.182175341,2.382851046,0.153907632
14.01.2016 06:00,3.378533066,0.255939959,2.351950465,0.242446216
14.01.2016 07:00,4.04870358,0.34154867,4.542429689,0.383920066
14.01.2016 08:00,4.08746744,0.350357934,3.58815887,0.309180437
14.01.2016 09:00,3.762693826,0.353895422,3.441030502,0.37412551
14.01.2016 10:00,3.409173523,0.343692677,4.088850542,0.272158486
14.01.2016 11:00,3.088578384,0.344407253,3.113234369,0.391906078
14.01.2016 12:00,2.951389355,0.336234091,3.377997852,0.287034485
14.01.2016 13:00,2.83000542,0.332956093,2.303494431,0.373774024
14.01.2016 14:00,2.763139667,0.334818934,3.41843682,0.3440361
14.01.2016 15:00,2.892626695,0.372199898,2.875786696,0.380758415
14.01.2016 16:00,2.987574034,0.470639504,3.463302197,0.486481725
14.01.2016 17:00,3.121493394,0.543402023,2.952570337,0.516710705
14.01.2016 18:00,3.012878431,0.545748647,1.63656197,0.549447865
14.01.2016 19:00,2.927044534,0.498532207,3.267974984,0.520571795
14.01.2016 20:00,2.731001457,0.457178886,2.491779712,0.448529432
14.01.2016 21:00,2.508212079,0.42216136,2.03259953,0.423172969
14.01.2016 22:00,2.103387415,0.357953146,1.593482164,0.335235783
14.01.2016 23:00,1.578412558,0.266387047,1.254349189,0.268727434
15.01.2016 00:00,1.231741298,0.189438562,1.334213012,0.231026234
15.01.2016 01:00,1.304344204,0.16337051,1.573885223,0.124788245
15.01.2016 02:00,1.380820957,0.148813912,0.945706097,0.201864425
15.01.2016 03:00,1.544243498,0.141558522,0.700087009,0.103976267
15.01.2016 04:00,1.774090082,0.153523615,1.785670928,0.246676358
15.01.2016 05:00,2.292870845,0.179488808,2.192905619,0.196473199
15.01.2016 06:00,3.534365303,0.253859267,4.483562469,0.345671377
15.01.2016 07:00,4.251961254,0.336964185,5.047900384,0.308538415
15.01.2016 08:00,4.227900753,0.361914899,3.802436621,0.380514915
15.01.2016 09:00,3.951461381,0.352407971,4.090896755,0.327226074
15.01.2016 10:00,3.638253461,0.348195208,3.738951128,0.386965381
15.01.2016 11:00,3.341124799,0.365107095,2.939724005,0.329719144
